Particle ID,Area (Filled),Capture X,Capture Y,Diameter (FD),Elapsed Time,Image Height,Image Width
16478,29.94,446,827,6.17,45.18,18,18
16479,20.15,233,820,5.07,45.18,17,17
16480,22.46,748,792,5.35,45.18,17,17
16481,30.52,247,772,6.23,45.18,17,21
16482,34.55,987,766,6.63,45.18,19,21
16483,31.09,636,760,6.29,45.18,19,20
16484,16.12,568,684,4.53,45.18,16,15
16485,29.36,939,663,6.11,45.18,18,18
16486,21.3,455,620,5.21,45.18,17,17
16487,28.79,786,607,6.05,45.18,18,20
16488,21.88,988,600,5.28,45.18,17,17
16489,110.31,871,596,11.85,45.18,27,27
16490,31.67,367,595,6.35,45.18,17,21
16491,33.4,739,586,6.52,45.18,18,19
16492,44.16,800,563,7.5,45.18,19,21
16493,14.39,856,518,4.28,45.18,16,15
16494,14.97,875,497,4.37,45.18,18,15
16495,15.55,541,484,4.45,45.18,17,16
16496,29.36,515,478,6.11,45.18,18,19
16497,29.36,331,381,6.11,45.18,17,22
16498,19,1034,374,4.92,45.18,17,16
16499,16.12,755,364,4.53,45.18,17,16
16500,34.55,579,350,6.63,45.18,19,20
16501,25.91,236,347,5.74,45.18,17,21
16502,25.91,995,312,5.74,45.18,17,17
16503,23.61,561,250,5.48,45.18,17,20
16504,21.88,276,228,5.28,45.18,17,19
16505,31.67,325,225,6.35,45.18,18,21
16506,24.76,832,211,5.61,45.18,17,18
16507,38.23,559,193,6.98,45.18,19,21
16508,27.06,571,174,5.87,45.18,18,20
16509,20.15,876,112,5.07,45.18,17,17
16510,20.15,325,105,5.07,45.18,18,17
16511,29.94,212,79,6.17,45.18,19,22
16512,27.06,349,50,5.87,45.18,19,19
16513,36.27,804,40,6.8,45.18,21,21
16514,35.7,584,33,6.74,45.18,19,20
16515,28.79,637,931,6.05,45.21,18,19
16516,29.36,248,927,6.11,45.21,17,20
16517,28.21,988,916,5.99,45.21,19,19
16518,17.27,568,873,4.69,45.21,16,16
16519,20.73,787,824,5.14,45.21,16,20
16520,20.73,873,819,5.14,45.21,16,18
16521,28.21,939,791,5.99,45.21,18,18
16522,23.03,455,766,5.42,45.21,17,17
16523,25.33,803,763,5.68,45.21,19,18
16524,20.73,989,759,5.14,45.21,17,16
16525,31.67,367,733,6.35,45.21,18,19
16526,16.12,856,722,4.53,45.21,16,16
16527,69.64,875,711,9.42,45.21,22,21
16528,32.24,740,686,6.41,45.21,19,18
16529,15.55,542,676,4.45,45.21,16,15
16530,27.64,516,619,5.93,45.21,17,18
16531,27.64,332,588,5.93,45.21,16,21
16532,16.12,756,565,4.53,45.21,16,16
16533,27.06,237,527,5.87,45.21,17,21
16534,20.15,1035,507,5.07,45.21,17,16
16535,37.07,579,494,6.87,45.21,18,21
16536,20.15,562,469,5.07,45.21,16,19
16537,25.33,995,444,5.68,45.21,18,18
16538,19,277,418,4.92,45.21,16,19
16539,33.4,325,407,6.52,45.21,18,21
16540,29.36,571,388,6.11,45.21,18,21
16541,27.06,832,341,5.87,45.21,18,18
16542,39.4,560,312,7.08,45.21,19,21
16543,22.46,876,269,5.35,45.21,17,17
16544,23.03,349,260,5.42,45.21,17,20
16545,19.58,325,259,4.99,45.21,17,17
16546,29.94,213,240,6.17,45.21,18,21
16547,33.4,804,229,6.52,45.21,20,21
16548,33.97,584,199,6.58,45.21,19,21
16549,28.79,539,49,6.05,45.21,20,20
16550,24.18,986,46,5.55,45.21,18,17
16551,24.18,312,40,5.55,45.21,18,19
16552,20.15,452,28,5.07,45.21,18,17
16553,21.88,265,27,5.28,45.21,18,17
16554,32.24,1008,14,6.41,45.21,19,19
16555,38.23,811,4,6.98,45.21,20,20
16556,21.88,352,0,5.28,45.21,18,18
16557,33.97,801,937,6.58,45.26,19,21
16558,27.06,940,902,5.87,45.26,18,17
16559,13.24,857,902,4.11,45.26,15,15
16560,13.24,876,898,4.11,45.26,15,15
16561,19,989,897,4.92,45.26,17,17
16562,22.46,456,893,5.35,45.26,18,16
16563,29.94,368,854,6.17,45.26,18,18
16564,15.55,543,845,4.45,45.26,16,15
16565,35.12,878,816,6.69,45.26,20,18
16566,31.09,740,774,6.29,45.26,18,18
16567,27.64,332,768,5.93,45.26,16,22
16568,27.64,516,742,5.93,45.26,18,18
16569,15.55,757,741,4.45,45.26,16,15
16570,25.33,237,684,5.68,45.26,16,21
16571,16.7,563,661,4.61,45.26,15,19
16572,20.73,1035,621,5.14,45.26,17,16
16573,35.12,579,620,6.69,45.26,18,21
16574,17.85,277,582,4.77,45.26,16,18
16575,28.21,572,578,5.99,45.26,16,21
16576,35.12,324,566,6.69,45.26,18,23
16577,27.06,995,558,5.87,45.26,18,18
16578,27.06,833,454,5.87,45.26,18,18
16579,20.73,350,444,5.14,45.26,16,19
16580,44.16,560,416,7.5,45.26,19,21
16581,22.46,877,407,5.35,45.26,17,17
16582,44.16,804,393,7.5,45.26,20,22
16583,19.58,326,393,4.99,45.26,17,17
16584,30.52,213,379,6.23,45.26,17,22
16585,37.07,583,345,6.87,45.26,19,22
16586,32.24,539,235,6.41,45.26,19,21
16587,19,312,214,4.92,45.26,17,18
16588,23.03,986,208,5.42,45.26,18,17
16589,16.7,453,206,4.61,45.26,16,17
16590,23.61,548,156,5.48,45.26,17,20
16591,29.94,733,152,6.17,45.26,19,20
16592,36.27,811,144,6.8,45.26,20,20
16593,20.15,266,128,5.07,45.26,18,16
16594,32.24,1008,126,6.41,45.26,20,19
16595,22.46,353,122,5.35,45.26,18,17
16596,17.85,717,89,4.77,45.26,17,16
16597,29.94,770,64,6.17,45.26,18,20
16598,30.52,368,950,6.23,45.3,14,18
16599,25.33,333,910,5.68,45.3,16,19
16600,49.04,876,898,7.9,45.3,20,20
16601,14.97,757,879,4.37,45.3,16,15
16602,32.82,740,845,6.46,45.3,18,18
16603,27.64,516,840,5.93,45.3,17,19
16604,17.85,563,810,4.77,45.3,16,18
16605,25.91,237,809,5.74,45.3,16,21
16606,104.49,572,720,11.53,45.3,21,28
16607,20.73,1035,715,5.14,45.3,17,17
16608,16.7,278,713,4.61,45.3,15,17
16609,30.52,327,692,6.23,45.3,17,20
16610,25.33,996,651,5.68,45.3,17,17
16611,20.15,350,587,5.07,45.3,16,20
16612,29.36,833,544,6.11,45.3,18,18
16613,37.07,804,523,6.87,45.3,19,22
16614,24.18,877,516,5.55,45.3,17,17
16615,32.24,560,499,6.41,45.3,18,19
16616,19,327,499,4.92,45.3,17,16
16617,28.79,213,492,6.05,45.3,16,22
16618,33.97,583,460,6.58,45.3,18,22
16619,27.06,540,381,5.87,45.3,18,21
16620,19,313,351,4.92,45.3,16,18
16621,17.27,453,344,4.69,45.3,16,17
16622,17.27,986,337,4.69,45.3,18,16
16623,20.15,549,306,5.07,45.3,17,19
16624,28.79,732,288,6.05,45.3,19,21
16625,35.7,809,256,6.74,45.3,20,22
16626,24.18,353,219,5.55,45.3,18,18
16627,32.82,1006,218,6.46,45.3,19,21
16628,23.61,266,210,5.48,45.3,18,17
16629,19,717,206,4.92,45.3,17,16
16630,32.24,769,190,6.41,45.3,20,21
16631,30.52,941,122,6.23,45.3,19,21
16632,25.33,886,57,5.68,45.3,18,17
16633,35.12,813,52,6.69,45.3,19,20
16634,37.07,523,50,6.87,45.3,20,21
16635,31.67,771,9,6.35,45.3,19,20
16636,20.73,763,0,5.14,45.3,15,17
16637,34.55,740,945,6.63,45.35,19,19
16638,25.33,573,942,5.68,45.35,16,20
16639,19,278,905,4.92,45.35,16,18
16640,38.23,325,878,6.98,45.35,17,22
16641,29.36,580,867,6.11,45.35,18,18
16642,19.58,1036,851,4.99,45.35,17,16
16643,19,351,799,4.92,45.35,16,18
16644,27.64,996,785,5.93,45.35,18,18
16645,30.52,805,714,6.23,45.35,18,21
16646,23.61,877,677,5.48,45.35,17,18
16647,28.21,833,676,5.99,45.35,18,18
16648,25.91,214,656,5.74,45.35,16,21
16649,18.42,328,655,4.84,45.35,17,15
16650,28.21,586,628,5.99,45.35,18,19
16651,31.09,561,620,6.29,45.35,18,18
16652,29.94,540,595,6.17,45.35,18,21
16653,16.7,314,553,4.61,45.35,15,17
16654,15.55,454,548,4.45,45.35,16,17
16655,16.12,987,529,4.53,45.35,16,17
16656,21.3,550,528,5.21,45.35,16,19
16657,39.4,733,490,7.08,45.35,20,21
16658,45.36,810,421,7.6,45.35,19,22
16659,33.97,770,380,6.58,45.35,19,21
16660,19,718,380,4.92,45.35,17,16
16661,21.3,354,362,5.21,45.35,17,17
16662,34.55,1006,349,6.63,45.35,19,22
16663,23.61,266,329,5.48,45.35,18,17
16664,38.23,942,309,6.98,45.35,19,21
16665,22.46,887,274,5.35,45.35,17,18
16666,34.55,771,224,6.63,45.35,19,20
16667,38.23,812,218,6.98,45.35,19,22
16668,39.4,523,199,7.08,45.35,20,21
16669,24.76,584,189,5.61,45.35,17,17
16670,22.46,763,147,5.35,45.35,17,18
16671,25.33,1003,126,5.68,45.35,18,18
16672,27.06,285,109,5.87,45.35,18,21
16673,17.85,687,105,4.77,45.35,17,16
16674,23.03,751,92,5.42,45.35,18,17
16675,28.79,1022,33,6.05,45.35,18,20
16676,36.27,462,20,6.8,45.35,20,20
16677,44.16,1018,17,7.5,45.35,20,20
16678,32.82,984,8,6.46,45.35,20,18
16679,25.91,996,932,5.74,45.4,18,18
16680,30.52,806,924,6.23,45.4,19,19
16681,24.18,878,853,5.55,45.4,18,17
16682,23.61,214,836,5.48,45.4,16,22
16683,23.03,541,833,5.42,45.4,16,20
16684,19.58,328,826,4.99,45.4,17,16
16685,29.36,834,821,6.11,45.4,18,18
16686,26.49,586,814,5.81,45.4,17,18
16687,13.82,456,773,4.19,45.4,16,15
16688,17.27,314,773,4.69,45.4,16,18
16689,17.27,550,771,4.69,45.4,16,18
16690,30.52,561,753,6.23,45.4,18,19
16691,14.97,987,737,4.37,45.4,16,16
16692,37.07,734,713,6.87,45.4,18,21
16693,41.76,810,600,7.29,45.4,21,22
16694,45.36,770,588,7.6,45.4,19,21
16695,21.88,718,570,5.28,45.4,17,17
16696,22.46,355,519,5.35,45.4,17,17
16697,39.4,942,514,7.08,45.4,19,21
16698,21.3,888,511,5.21,45.4,18,18
16699,36.27,1007,495,6.8,45.4,20,21
16700,29.94,772,459,6.17,45.4,19,20
16701,20.15,267,459,5.07,45.4,18,17
16702,23.61,585,429,5.48,45.4,17,17
16703,39.4,812,398,7.08,45.4,21,22
16704,37.07,524,362,6.87,45.4,19,21
16705,17.85,752,335,4.77,45.4,17,17
16706,26.49,286,334,5.81,45.4,17,21
16707,25.91,1003,327,5.74,45.4,18,18
16708,24.76,764,310,5.61,45.4,17,17
16709,20.15,687,290,5.07,45.4,18,17
16710,39.4,462,208,7.08,45.4,20,21
16711,40.58,1018,206,7.19,45.4,19,21
16712,32.24,1021,187,6.41,45.4,19,21
16713,21.88,567,182,5.28,45.4,18,19
16714,31.67,984,166,6.35,45.4,20,18
16715,24.18,816,139,5.55,45.4,17,18
16716,38.23,800,89,6.98,45.4,20,21
16717,20.15,417,44,5.07,45.4,18,17
16718,19.58,834,953,4.99,45.44,11,18
16719,14.39,988,925,4.28,45.44,16,15
16720,29.36,734,916,6.11,45.44,19,21
16721,33.97,561,873,6.58,45.44,19,19
16722,34.55,770,776,6.63,45.44,19,22
16723,35.12,811,764,6.69,45.44,20,20
16724,20.73,719,743,5.14,45.44,17,16
16725,17.27,889,728,4.69,45.44,16,17
16726,31.09,943,699,6.29,45.44,19,21
16727,29.36,772,674,6.11,45.44,18,20
16728,22.46,356,660,5.35,45.44,18,16
16729,24.18,585,647,5.55,45.44,17,18
16730,57.85,1007,626,8.58,45.44,21,22
16731,20.73,268,577,5.14,45.44,17,16
16732,34.55,813,563,6.63,45.44,20,22
16733,14.97,754,556,4.37,45.44,16,17
16734,27.64,286,538,5.93,45.44,16,21
16735,19.58,1004,510,4.99,45.44,16,18
16736,33.97,524,510,6.58,45.44,19,21
16737,22.46,688,459,5.35,45.44,17,17
16738,26.49,764,457,5.81,45.44,18,18
16739,20.73,568,405,5.14,45.44,16,19
16740,33.97,463,379,6.58,45.44,18,21
16741,37.07,1019,374,6.87,45.44,19,19
16742,46.58,1021,323,7.7,45.44,21,22
16743,44.16,982,309,7.5,45.44,20,22
16744,24.76,817,279,5.61,45.44,18,17
16745,40.58,800,248,7.19,45.44,20,22
16746,19.58,418,246,4.99,45.44,16,17
16747,30.52,466,93,6.23,45.44,20,21
16748,23.61,895,89,5.48,45.44,18,17
16749,37.07,805,87,6.87,45.44,20,19
16750,32.82,662,61,6.46,45.44,20,21
16751,28.79,517,19,6.05,45.44,21,20
16752,28.79,622,9,6.05,45.44,20,20
16753,13.24,944,953,4.11,45.54,11,18
16754,24.18,586,944,5.55,45.54,18,17
16755,14.39,755,856,4.28,45.54,16,15
16756,22.46,356,855,5.35,45.54,17,16
16757,24.18,287,817,5.55,45.54,16,21
16758,41.76,1007,807,7.29,45.54,21,22
16759,38.23,813,790,6.98,45.54,19,22
16760,17.85,1005,759,4.77,45.54,16,17
16761,21.88,268,739,5.28,45.54,17,16
16762,31.09,525,713,6.29,45.54,18,21
16763,17.27,569,707,4.69,45.54,16,19
16764,22.46,689,689,5.35,45.54,18,16
16765,26.49,765,660,5.81,45.54,18,17
16766,35.7,464,612,6.74,45.54,17,20
16767,28.21,1021,607,5.99,45.54,18,18
16768,16.7,419,520,4.61,45.54,17,17
16769,57.85,1022,514,8.58,45.54,21,21
16770,68.31,983,505,9.33,45.54,20,22
16771,28.21,817,472,5.99,45.54,18,18
16772,50.28,800,468,8,45.54,19,22
16773,27.64,468,393,5.93,45.54,18,20
16774,45.36,663,335,7.6,45.54,20,21
16775,29.36,518,313,6.11,45.54,18,21
16776,29.94,623,307,6.17,45.54,18,20
16777,35.12,806,275,6.69,45.54,20,20
16778,25.91,895,272,5.74,45.54,17,18
16779,39.4,860,216,7.08,45.54,20,22
16780,22.46,966,63,5.35,45.54,17,17
16781,35.7,862,60,6.74,45.54,20,20
16782,20.15,640,10,5.07,45.54,18,17
16783,19,254,10,4.92,45.54,17,18
16784,19,766,953,4.92,45.63,11,17
16785,33.4,465,948,6.52,45.63,16,20
16786,30.52,1021,943,6.23,45.63,18,19
16787,14.97,420,917,4.37,45.63,15,17
16788,24.18,469,826,5.55,45.63,16,20
16789,39.4,1022,790,7.08,45.63,21,21
16790,42.95,984,790,7.4,45.63,20,21
16791,44.16,801,783,7.5,45.63,19,21
16792,26.49,818,750,5.81,45.63,18,18
16793,26.49,624,736,5.81,45.63,17,20
16794,28.21,519,736,5.99,45.63,17,21
16795,28.21,664,733,5.99,45.63,16,21
16796,32.24,806,545,6.41,45.63,19,20
16797,56.57,861,543,8.49,45.63,20,22
16798,28.79,896,536,6.05,45.63,18,18
16799,25.91,967,417,5.74,45.63,18,17
16800,36.27,861,333,6.8,45.63,20,22
16801,21.88,641,327,5.28,45.63,17,17
16802,20.73,605,305,5.14,45.63,17,17
16803,38.23,376,303,6.98,45.63,18,23
16804,21.3,256,301,5.21,45.63,17,17
16805,20.73,296,279,5.14,45.63,17,17
16806,26.49,1001,250,5.81,45.63,18,18
16807,39.4,550,249,7.08,45.63,20,21
16808,33.97,467,238,6.58,45.63,19,20
16809,41.76,336,203,7.29,45.63,20,21
16810,22.46,407,161,5.35,45.63,17,17
16811,18.42,778,49,4.84,45.63,16,17
16812,33.97,400,27,6.58,45.63,19,20
16813,23.61,248,12,5.48,45.63,18,19
16814,20.73,678,0,5.14,45.63,18,16
16815,32.82,803,898,6.46,45.68,20,18
16816,19.58,626,894,4.99,45.68,17,17
16817,41.76,984,892,7.29,45.68,20,20
16818,26.49,519,892,5.81,45.68,16,21
16819,29.36,1023,889,6.11,45.68,18,19
16820,25.91,664,878,5.74,45.68,17,20
16821,26.49,818,851,5.81,45.68,18,18
16822,65.66,861,662,9.14,45.68,20,22
16823,30.52,807,644,6.23,45.68,19,18
16824,28.79,896,632,6.05,45.68,18,18
16825,27.64,967,545,5.93,45.68,18,18
16826,23.03,641,443,5.42,45.68,17,17
16827,33.97,376,433,6.58,45.68,18,23
16828,50.28,861,431,8,45.68,21,22
16829,21.88,606,421,5.28,45.68,18,16
16830,19,256,405,4.92,45.68,17,17
16831,19.58,297,396,4.99,45.68,17,17
16832,27.06,1001,380,5.87,45.68,18,18
16833,39.4,466,368,7.08,45.68,20,22
16834,39.4,550,344,7.08,45.68,19,21
16835,41.76,336,301,7.29,45.68,19,22
16836,20.15,407,258,5.07,45.68,17,17
16837,20.15,778,203,5.07,45.68,17,17
16838,32.24,400,162,6.41,45.68,18,21
16839,19.58,678,152,4.99,45.68,18,17
16840,18.42,249,130,4.84,45.68,17,17
16841,23.61,834,65,5.48,45.68,18,16
16842,26.49,642,16,5.81,45.68,19,19
16843,41.76,351,5,7.29,45.68,20,21
16844,9.79,819,955,3.53,45.71,9,17
16845,40.58,861,785,7.19,45.71,19,22
16846,31.09,805,745,6.29,45.71,18,20
16847,28.21,896,731,5.99,45.71,19,18
16848,26.49,968,678,5.81,45.71,18,17
16849,31.09,379,567,6.29,45.71,18,20
16850,23.61,642,561,5.48,45.71,18,17
16851,22.46,606,540,5.35,45.71,17,17
16852,35.7,861,535,6.74,45.71,19,23
16853,14.97,1002,517,4.37,45.71,17,16
16854,17.85,297,517,4.77,45.71,17,17
16855,19,257,514,4.92,45.71,17,17
16856,33.4,468,503,6.52,45.71,18,20
16857,37.07,550,442,6.87,45.71,19,21
16858,41.76,337,402,7.29,45.71,19,21
16859,21.3,779,357,5.21,45.71,18,16
16860,21.3,408,357,5.21,45.71,18,17
16861,13.82,680,307,4.19,45.71,16,15
16862,32.82,401,299,6.46,45.71,19,20
16863,19.58,249,254,4.99,45.71,17,18
16864,14.97,835,221,4.37,45.71,16,15
16865,25.91,642,178,5.74,45.71,18,20
16866,41.76,352,123,7.29,45.71,20,21
16867,20.15,632,116,5.07,45.71,18,17
16868,32.82,456,23,6.46,45.71,20,20
16869,32.24,862,950,6.41,45.76,14,20
16870,32.24,807,879,6.41,45.76,20,19
16871,25.91,897,865,5.74,45.76,18,17
16872,27.06,968,857,5.87,45.76,18,18
16873,29.94,377,747,6.17,45.76,18,23
16874,23.61,642,721,5.48,45.76,17,17
16875,16.12,1002,703,4.53,45.76,15,17
16876,23.61,606,700,5.48,45.76,17,17
16877,32.82,468,683,6.46,45.76,17,21
16878,17.85,299,681,4.77,45.76,17,15
16879,35.12,862,670,6.69,45.76,20,20
16880,20.15,257,661,5.07,45.76,17,17
16881,32.24,551,572,6.41,45.76,18,21
16882,21.3,779,567,5.21,45.76,17,17
16883,37.07,337,538,6.87,45.76,18,21
16884,13.82,681,514,4.19,45.76,16,15
16885,80.48,402,484,10.12,45.76,25,23
16886,16.12,835,430,4.53,45.76,16,16
16887,19,250,421,4.92,45.76,16,17
16888,23.61,643,399,5.48,45.76,17,19
16889,19,632,337,4.92,45.76,16,19
16890,37.07,352,282,6.87,45.76,20,21
16891,34.55,455,207,6.63,45.76,19,22
16892,20.15,389,121,5.07,45.76,18,17
16893,35.12,347,107,6.69,45.76,20,22
16894,22.46,985,98,5.35,45.76,17,17
16895,28.21,735,49,5.99,45.76,20,19
16896,25.33,1004,25,5.68,45.76,19,19
16897,23.61,464,9,5.48,45.76,18,20
16898,20.73,841,5,5.14,45.76,18,15
16899,30.52,379,940,6.23,45.8,17,21
16900,14.97,1003,897,4.37,45.8,16,15
16901,23.61,642,891,5.48,45.8,17,17
16902,31.67,469,875,6.35,45.8,17,20
16903,23.61,607,870,5.48,45.8,18,17
16904,20.15,298,855,5.07,45.8,17,17
16905,19,257,817,4.92,45.8,17,17
16906,35.12,863,816,6.69,45.8,20,20
16907,21.88,780,791,5.28,45.8,17,17
16908,14.39,681,734,4.28,45.8,16,15
16909,30.52,551,712,6.23,45.8,18,19
16910,32.82,337,683,6.46,45.8,18,22
16911,28.21,402,682,5.99,45.8,17,20
16912,16.12,836,653,4.53,45.8,16,16
16913,23.61,643,635,5.48,45.8,16,20
16914,23.03,409,635,5.42,45.8,18,16
16915,19,250,596,4.92,45.8,17,18
16916,16.7,633,572,4.61,45.8,15,19
16917,36.27,353,452,6.8,45.8,18,21
16918,35.12,457,403,6.69,45.8,18,21
16919,32.24,348,323,6.41,45.8,18,22
16920,19.58,389,300,4.99,45.8,17,17
16921,32.24,735,272,6.41,45.8,19,20
16922,24.18,985,244,5.55,45.8,18,17
16923,20.73,465,240,5.14,45.8,17,19
16924,16.7,841,215,4.61,45.8,17,16
16925,27.64,1005,214,5.93,45.8,18,19
16926,33.97,472,180,6.58,45.8,19,20
16927,16.7,550,152,4.61,45.8,18,17
16928,28.79,223,151,6.05,45.8,18,21
16929,23.03,380,143,5.42,45.8,18,20
16930,30.52,801,120,6.23,45.8,19,20
16931,21.3,680,102,5.21,45.8,18,18
16932,29.94,719,58,6.17,45.8,19,19
16933,20.73,471,37,5.14,45.8,18,17
16934,20.15,258,950,5.07,45.85,14,17
16935,35.7,865,942,6.74,45.85,20,18
16936,13.82,682,926,4.19,45.85,16,15
16937,24.76,403,852,5.61,45.85,17,17
16938,14.39,837,846,4.28,45.85,16,15
16939,16.7,644,838,4.61,45.85,16,18
16940,34.55,551,832,6.63,45.85,18,20
16941,32.24,338,807,6.41,45.85,18,19
16942,16.7,633,775,4.61,45.85,16,18
16943,25.33,409,758,5.68,45.85,18,17
16944,17.85,251,747,4.77,45.85,16,17
16945,35.12,354,597,6.69,45.85,18,20
16946,32.82,458,572,6.46,45.85,18,20
16947,27.64,349,509,5.93,45.85,17,21
16948,36.27,735,464,6.8,45.85,20,21
16949,19,391,454,4.92,45.85,17,16
16950,19,466,440,4.92,45.85,16,17
16951,17.85,842,395,4.77,45.85,17,16
16952,31.09,1004,375,6.29,45.85,18,21
16953,25.33,985,369,5.68,45.85,17,18
16954,17.85,551,353,4.77,45.85,16,17
16955,24.76,381,343,5.61,45.85,17,20
16956,35.7,472,339,6.74,45.85,18,21
16957,27.64,802,319,5.93,45.85,19,19
16958,27.64,223,310,5.93,45.85,16,22
16959,22.46,681,306,5.35,45.85,17,19
16960,33.4,718,235,6.52,45.85,19,22
16961,20.73,472,210,5.14,45.85,17,16
16962,31.09,248,153,6.29,45.85,18,21
16963,18.42,532,148,4.84,45.85,17,17
16964,32.24,556,144,6.41,45.85,20,21
16965,23.03,649,112,5.42,45.85,18,19
16966,19.58,665,110,4.99,45.85,18,17
16967,28.21,583,96,5.99,45.85,19,20
16968,38.23,543,44,6.98,45.85,20,20
16969,37.07,393,1,6.87,45.85,20,21
16970,25.33,403,951,5.68,45.9,13,20
16971,32.24,551,903,6.41,45.9,18,19
16972,14.39,635,893,4.28,45.9,16,16
16973,35.12,338,880,6.69,45.9,18,20
16974,16.7,251,835,4.61,45.9,16,17
16975,24.18,409,831,5.55,45.9,17,17
16976,28.21,354,683,5.99,45.9,17,18
16977,30.52,457,671,6.23,45.9,17,21
16978,32.24,349,617,6.41,45.9,17,22
16979,32.82,735,577,6.46,45.9,19,21
16980,16.7,466,556,4.61,45.9,16,18
16981,18.42,391,544,4.84,45.9,17,16
16982,16.7,842,501,4.61,45.9,16,16
16983,16.12,551,470,4.53,45.9,15,17
16984,33.4,1005,469,6.52,45.9,18,20
16985,21.88,381,460,5.28,45.9,16,20
16986,24.18,986,443,5.55,45.9,17,17
16987,29.36,802,436,6.11,45.9,18,20
16988,35.12,473,432,6.69,45.9,19,20
16989,21.88,681,424,5.28,45.9,18,19
16990,27.06,224,402,5.87,45.9,17,21
16991,36.27,718,340,6.8,45.9,19,22
16992,20.15,472,311,5.07,45.9,17,17
16993,19,532,265,4.92,45.9,17,18
16994,29.94,556,261,6.17,45.9,18,21
16995,29.36,249,247,6.11,45.9,17,20
16996,22.46,649,231,5.35,45.9,18,19
16997,17.85,665,228,4.77,45.9,17,17
16998,33.4,583,211,6.52,45.9,19,21
16999,39.4,543,115,7.08,45.9,20,21
17000,32.82,394,94,6.46,45.9,20,20
17001,31.09,964,67,6.29,45.9,19,18
17002,20.73,373,58,5.14,45.9,18,17
17003,22.46,409,942,5.35,45.94,17,17
17004,29.94,459,821,6.17,45.94,17,20
17005,30.52,354,813,6.23,45.94,18,19
17006,25.33,350,783,5.68,45.94,16,21
17007,25.33,736,748,5.68,45.94,18,20
17008,15.55,467,733,4.45,45.94,15,17
17009,18.42,391,682,4.84,45.94,17,16
17010,16.7,843,661,4.61,45.94,17,15
17011,14.39,553,646,4.28,45.94,16,16
17012,20.15,382,637,5.07,45.94,15,18
17013,26.49,1006,615,5.81,45.94,18,19
17014,27.64,803,613,5.93,45.94,17,19
17015,16.12,682,605,4.53,45.94,16,17
17016,30.52,473,574,6.23,45.94,17,20
17017,25.33,986,556,5.68,45.94,18,17
17018,26.49,224,546,5.81,45.94,16,21
17019,35.7,719,498,6.74,45.94,19,21
17020,16.12,474,464,4.53,45.94,17,15
17021,18.42,533,442,4.84,45.94,16,17
17022,28.21,557,437,5.99,45.94,17,21
17023,21.88,649,413,5.28,45.94,16,20
17024,15.55,665,406,4.45,45.94,16,17
17025,32.24,247,392,6.41,45.94,17,22
17026,28.79,583,387,6.05,45.94,18,21
17027,37.07,394,237,6.87,45.94,19,21
17028,42.95,544,224,7.4,45.94,20,21
17029,32.24,965,199,6.41,45.94,19,19
17030,20.73,373,198,5.14,45.94,18,17
17031,21.88,434,172,5.28,45.94,18,20
17032,19.58,985,127,4.99,45.94,18,16
17033,33.4,263,104,6.52,45.94,19,21
17034,31.09,204,77,6.29,45.94,18,19
17035,28.79,530,52,6.05,45.94,20,20
17036,28.21,406,12,5.99,45.94,18,21
17037,31.09,841,0,6.29,45.94,19,19
17038,21.88,315,0,5.28,45.94,17,17
17039,27.06,737,946,5.87,45.99,18,20
17040,16.12,467,937,4.53,45.99,15,18
17041,16.12,552,850,4.53,45.99,16,17
17042,19,843,846,4.92,45.99,17,16
17043,37.07,383,840,6.87,45.99,17,24
17044,25.91,803,817,5.74,45.99,18,20
17045,14.97,684,813,4.37,45.99,16,16
17046,23.03,1006,782,5.42,45.99,18,19
17047,33.4,471,737,6.52,45.99,17,23
17048,24.18,224,710,5.55,45.99,16,21
17049,28.21,986,686,5.99,45.99,18,18
17050,40.58,719,680,7.19,45.99,19,22
17051,13.82,535,647,4.19,45.99,15,16
17052,28.79,557,642,6.05,45.99,16,21
17053,19,474,640,4.92,45.99,17,16
17054,19,650,622,4.92,45.99,15,19
17055,13.82,667,611,4.19,45.99,16,16
17056,27.06,584,591,5.87,45.99,16,21
17057,28.79,248,558,6.05,45.99,17,22
17058,32.82,395,401,6.46,45.99,19,20
17059,22.46,435,379,5.35,45.99,16,19
17060,21.3,374,359,5.21,45.99,17,17
17061,38.23,544,349,6.98,45.99,19,21
17062,47.81,963,348,7.8,45.99,20,22
17063,17.27,985,291,4.69,45.99,17,16
17064,36.27,263,259,6.8,45.99,18,21
17065,28.79,531,257,6.05,45.99,19,20
17066,25.91,406,215,5.74,45.99,18,21
17067,28.21,204,182,5.99,45.99,18,19
17068,21.3,316,139,5.21,45.99,17,17
17069,42.95,377,118,7.4,45.99,20,22
17070,17.85,725,102,4.77,45.99,17,17
17071,37.07,886,97,6.87,45.99,20,20
17072,27.06,489,83,5.87,45.99,18,20
